"filename","corpus","utterance"
"US/Brown/Adam/adam17.xml","brown","what is this"
"US/Brown/Adam/adam17.xml","brown","his tail yes"
"US/Brown/Adam/adam17.xml","brown","I suppose that's something to keep his tail up when he hops"
"US/Brown/Adam/adam17.xml","brown","do you think he can hop to Missouri"
"US/Brown/Adam/adam17.xml","brown","oh I don't think so"
"US/Brown/Adam/adam17.xml","brown","Missouri's such a long ways away"
"US/Brown/Adam/adam17.xml","brown","hello Adam"
"US/Brown/Adam/adam17.xml","brown","talk to his mouth"
"US/Brown/Adam/adam17.xml","brown","what is that in his mouth"
"US/Brown/Adam/adam17.xml","brown","yes he has a tongue"
"US/Brown/Adam/adam17.xml","brown","just like Adam"
"US/Brown/Adam/adam17.xml","brown","he has two green eyes"
"US/Brown/Adam/adam17.xml","brown","just like Adam"
"US/Brown/Adam/adam17.xml","brown","just like Mommy"
"US/Brown/Adam/adam17.xml","brown","just like Urs Cromer"
"US/Brown/Adam/adam17.xml","brown","she's a lady"
"US/Brown/Adam/adam17.xml","brown","yes she's Urs"
"US/Brown/Adam/adam17.xml","brown","you're drawing a shadow"
"US/Brown/Adam/adam17.xml","brown","Adam you dropped one over here dear"
"US/Brown/Adam/adam17.xml","brown","no careful"
"US/Brown/Adam/adam17.xml","brown","you write with those pencils"
"US/Brown/Adam/adam17.xml","brown","thank"
"US/Brown/Adam/adam17.xml","brown","what color is this then"
"US/Brown/Adam/adam17.xml","brown","this is blue"
"US/Brown/Adam/adam17.xml","brown","that's not red"
"US/Brown/Adam/adam17.xml","brown","that's yellow"
"US/Brown/Adam/adam17.xml","brown","come and look at my pencil"
"US/Brown/Adam/adam17.xml","brown","I've got something interesting on mine"
"US/Brown/Adam/adam17.xml","brown","what is that"
"US/Brown/Adam/adam17.xml","brown","Bozo"
"US/Brown/Adam/adam17.xml","brown","that's not Bozo"
"US/Brown/Adam/adam17.xml","brown","what's on there"
"US/Brown/Adam/adam17.xml","brown","star yes"
"US/Brown/Adam/adam17.xml","brown","yes just like we saw on Captain_Kangaroo"
"US/Brown/Adam/adam17.xml","brown","does your pencil have numbers"
"US/Brown/Adam/adam17.xml","brown","zero"
"US/Brown/Adam/adam17.xml","brown","and what else"
"US/Brown/Adam/adam17.xml","brown","in the basement"
"US/Brown/Adam/adam17.xml","brown","it's for you"
"US/Brown/Adam/adam17.xml","brown","well what is it"
"US/Brown/Adam/adam17.xml","brown","did you finish drawing"
"US/Brown/Adam/adam17.xml","brown","okay you go back out and I'll bring your juice"
"US/Brown/Adam/adam17.xml","brown","skedaddle"
"US/Brown/Adam/adam17.xml","brown","skedaddle"
"US/Brown/Adam/adam17.xml","brown","it's a new word from one of his books"
"US/Brown/Adam/adam17.xml","brown","oh thank"
"US/Brown/Adam/adam17.xml","brown","is that a fireman"
"US/Brown/Adam/adam17.xml","brown","why don't you scoot out there and I'll come out in a minute okay"
"US/Brown/Adam/adam17.xml","brown","did you draw"
"US/Brown/Adam/adam17.xml","brown","what did you draw on the cup"
"US/Brown/Adam/adam17.xml","brown","some what"
"US/Brown/Adam/adam17.xml","brown","carby"
"US/Brown/Adam/adam17.xml","brown","what's carby"
"US/Brown/Adam/adam17.xml","brown","cowboy"
"US/Brown/Adam/adam17.xml","brown","what are you doing"
"US/Brown/Adam/adam17.xml","brown","good tasting what"
"US/Brown/Adam/adam17.xml","brown","why"
"US/Brown/Adam/adam17.xml","brown","I don't know unless we just read Little Miss Muffet curds and whey"
"US/Brown/Adam/adam17.xml","brown","what do you need"
"US/Brown/Adam/adam17.xml","brown","bring your cup and I'll think about giving you some"
"US/Brown/Adam/adam17.xml","brown","you stay out there"
"US/Brown/Adam/adam17.xml","brown","well that's all you need"
"US/Brown/Adam/adam17.xml","brown","I did"
"US/Brown/Adam/adam17.xml","brown","you put a little chocolate and hot milk"
"US/Brown/Adam/adam17.xml","brown","it wasn't dancing"
"US/Brown/Adam/adam17.xml","brown","like this"
"US/Brown/Adam/adam17.xml","brown","tie what"
"US/Brown/Adam/adam17.xml","brown","your tail"
"US/Brown/Adam/adam17.xml","brown","where's your tail"
"US/Brown/Adam/adam17.xml","brown","in where"
"US/Brown/Adam/adam17.xml","brown","in your ear"
"US/Brown/Adam/adam17.xml","brown","where does it hurt"
"US/Brown/Adam/adam17.xml","brown","what"
"US/Brown/Adam/adam17.xml","brown","your tail"
"US/Brown/Adam/adam17.xml","brown","where"
"US/Brown/Adam/adam17.xml","brown","that's no tail"
"US/Brown/Adam/adam17.xml","brown","a piece of string in your"
"US/Brown/Adam/adam17.xml","brown","nose"
"US/Brown/Adam/adam17.xml","brown","airplane shoot who"
"US/Brown/Adam/adam17.xml","brown","I see you did"
"US/Brown/Adam/adam17.xml","brown","you spilled a lot didn't you"
"US/Brown/Adam/adam17.xml","brown","hmm"
"US/Brown/Adam/adam17.xml","brown","I don't think there are any"
"US/Brown/Adam/adam17.xml","brown","Thursday"
"US/Brown/Adam/adam17.xml","brown","no I don't need any sugar thank"
"US/Brown/Adam/adam17.xml","brown","Adam"
"US/Brown/Adam/adam17.xml","brown","Adam no"
"US/Brown/Adam/adam17.xml","brown","you scoot"
"US/Brown/Adam/adam17.xml","brown","Adam no"
"US/Brown/Adam/adam17.xml","brown","did you tell Urs about that lion that was in your bed last night"
"US/Brown/Adam/adam17.xml","brown","I think you broke it"
"US/Brown/Adam/adam17.xml","brown","I don't know why you broke it"
"US/Brown/Adam/adam17.xml","brown","Adam I think you're missing your mouth"
"US/Brown/Adam/adam17.xml","brown","does it tickle"
"US/Brown/Adam/adam17.xml","brown","oh did you tell her what color the lion was"
"US/Brown/Adam/adam17.xml","brown","what color was the lion"
"US/Brown/Adam/adam17.xml","brown","where are you Adam"
"US/Brown/Adam/adam17.xml","brown","do I want the lion to frighten me"
"US/Brown/Adam/adam17.xml","brown","no"
"US/Brown/Adam/adam17.xml","brown","oh I don't like to be frightened"
"US/Brown/Adam/adam17.xml","brown","we're going to turn the light on so you can see"
"US/Brown/Adam/adam17.xml","brown","what did we say about the light"
"US/Brown/Adam/adam17.xml","brown","I just took a nap before I came"
"US/Brown/Adam/adam17.xml","brown","took a nap just like Adam"
"US/Brown/Adam/adam17.xml","brown","you sing it for her"
"US/Brown/Adam/adam17.xml","brown","you sing it for her"
"US/Brown/Adam/adam17.xml","brown","oh no you have all the toys that were in there"
"US/Brown/Adam/adam17.xml","brown","well they're over there behind the door"
"US/Brown/Adam/adam17.xml","brown","what did you say Adam"
"US/Brown/Adam/adam17.xml","brown","it's in your bed isn't it"
"US/Brown/Adam/adam17.xml","brown","you're looking for it"
"US/Brown/Adam/adam17.xml","brown","did you find it"
"US/Brown/Adam/adam17.xml","brown","what that piggie"
"US/Brown/Adam/adam17.xml","brown","what's the piggie's name"
"US/Brown/Adam/adam17.xml","brown","did you tell Urs and Cromer about your trip on Saturday"
"US/Brown/Adam/adam17.xml","brown","when you went down to the Boston_Common"
"US/Brown/Adam/adam17.xml","brown","and what did you see"
"US/Brown/Adam/adam17.xml","brown","what"
"US/Brown/Adam/adam17.xml","brown","pigs"
"US/Brown/Adam/adam17.xml","brown","where did you see pigs"
"US/Brown/Adam/adam17.xml","brown","look like moto scooter"
"US/Brown/Adam/adam17.xml","brown","a motor scooter"
"US/Brown/Adam/adam17.xml","brown","well what were those big things you saw"
"US/Brown/Adam/adam17.xml","brown","you know Saturday when we saw some children on the water and you saw some dogs and squirrels and what else"
"US/Brown/Adam/adam17.xml","brown","another squirrel and what else"
"US/Brown/Adam/adam17.xml","brown","what"
"US/Brown/Adam/adam17.xml","brown","oh and what else"
"US/Brown/Adam/adam17.xml","brown","what about the mirrors"
"US/Brown/Adam/adam17.xml","brown","remember we saw those funny mirrors that you looked in"
"US/Brown/Adam/adam17.xml","brown","and you saw some big"
"US/Brown/Adam/adam17.xml","brown","cows yes"
"US/Brown/Adam/adam17.xml","brown","well don't put your knees down there on the bench"
"US/Brown/Adam/adam17.xml","brown","well come here and let me see"
"US/Brown/Adam/adam17.xml","brown","you just rubbed on the bench"
"US/Brown/Adam/adam17.xml","brown","sometimes it hurts to do that"
"US/Brown/Adam/adam17.xml","brown","sleep in the chair there"
"US/Brown/Adam/adam17.xml","brown","no I thought you were sleeping"
"US/Brown/Adam/adam17.xml","brown","aren't you sleeping"
"US/Brown/Adam/adam17.xml","brown","no"
"US/Brown/Adam/adam17.xml","brown","look at your shirt"
"US/Brown/Adam/adam17.xml","brown","what happened to your shirt"
"US/Brown/Adam/adam17.xml","brown","you got some chocolate on it didn't you"
"US/Brown/Adam/adam17.xml","brown","what"
"US/Brown/Adam/adam17.xml","brown","because you spilled it"
"US/Brown/Adam/adam17.xml","brown","because you weren't careful"
"US/Brown/Adam/adam17.xml","brown","because you were careless"
"US/Brown/Adam/adam17.xml","brown","you were careless"
"US/Brown/Adam/adam17.xml","brown","here it is"
"US/Brown/Adam/adam17.xml","brown","no I don't want you to drink it"
"US/Brown/Adam/adam17.xml","brown","because I'm going to drink it"
"US/Brown/Adam/adam17.xml","brown","because it's not good for little boys"
"US/Brown/Adam/adam17.xml","brown","yes ladies drink it"
"US/Brown/Adam/adam17.xml","brown","no because you're a little boy"
"US/Brown/Adam/adam17.xml","brown","what happened to your popcorn"
"US/Brown/Adam/adam17.xml","brown","it fell"
"US/Brown/Adam/adam17.xml","brown","no it didn't"
"US/Brown/Adam/adam17.xml","brown","snack"
"US/Brown/Adam/adam17.xml","brown","what did you do with your popcorn"
"US/Brown/Adam/adam17.xml","brown","didn't you give some to the"
"US/Brown/Adam/adam17.xml","brown","pigeons"
"US/Brown/Adam/adam17.xml","brown","did they like it"
"US/Brown/Adam/adam17.xml","brown","they're walking just like Adam"
"US/Brown/Adam/adam17.xml","brown","pineapple"
"US/Brown/Adam/adam17.xml","brown","what about pineapple"
"US/Brown/Adam/adam17.xml","brown","careful Adam"
"US/Brown/Adam/adam17.xml","brown","no Adam careful"
"US/Brown/Adam/adam17.xml","brown","I think it was a car"
"US/Brown/Adam/adam17.xml","brown","perhaps it was turning the corner rather fast and it made that noise with its wheels"
"US/Brown/Adam/adam17.xml","brown","some people like to drive like that"
"US/Brown/Adam/adam17.xml","brown","only hit Adam"
"US/Brown/Adam/adam17.xml","brown","oh no"
"US/Brown/Adam/adam17.xml","brown","only they have_to be careful not to hit anybody"
"US/Brown/Adam/adam17.xml","brown","yes careful not to hit Mommy"
"US/Brown/Adam/adam17.xml","brown","Mommy has to be careful that she doesn't get hit"
"US/Brown/Adam/adam17.xml","brown","Adam has to be careful that he doesn't get hit either"
"US/Brown/Adam/adam17.xml","brown","it would hurt"
"US/Brown/Adam/adam17.xml","brown","because you don't like to get hurt do you"
"US/Brown/Adam/adam17.xml","brown","you think you'd like to get hurt"
"US/Brown/Adam/adam17.xml","brown","then perhaps you'd have_to go to the hospital"
"US/Brown/Adam/adam17.xml","brown","yes Mommy would have_to leave you there"
"US/Brown/Adam/adam17.xml","brown","don't leave you"
"US/Brown/Adam/adam17.xml","brown","well you have_to be careful not to get hit and not to get hurt"
"US/Brown/Adam/adam17.xml","brown","you have_to be careful when you play"
"US/Brown/Adam/adam17.xml","brown","well you should be careful"
"US/Brown/Adam/adam17.xml","brown","oh yes I want you to be careful"
"US/Brown/Adam/adam17.xml","brown","do I want you to touch that"
"US/Brown/Adam/adam17.xml","brown","no"
"US/Brown/Adam/adam17.xml","brown","you're rocking your baby"
"US/Brown/Adam/adam17.xml","brown","Adam d you know why you like your blanket"
"US/Brown/Adam/adam17.xml","brown","yes it's blue"
"US/Brown/Adam/adam17.xml","brown","no the other one is yellow"
"US/Brown/Adam/adam17.xml","brown","Mommy has a yellow one"
"US/Brown/Adam/adam17.xml","brown","she has a blue one too"
"US/Brown/Adam/adam17.xml","brown","what's Urs doing"
"US/Brown/Adam/adam17.xml","brown","in what"
"US/Brown/Adam/adam17.xml","brown","rock_a_bye Urs"
"US/Brown/Adam/adam17.xml","brown","where's the moon"
"US/Brown/Adam/adam17.xml","brown","are you cold"
"US/Brown/Adam/adam17.xml","brown","yes but you shouldn't hit that should you"
"US/Brown/Adam/adam17.xml","brown","come on just a little more"
"US/Brown/Adam/adam17.xml","brown","your rocking chair walks when you rock"
"US/Brown/Adam/adam17.xml","brown","sounds like a combination of throw and"
"US/Brown/Adam/adam17.xml","brown","squirrel"
"US/Brown/Adam/adam17.xml","brown","let's see what's in here"
"US/Brown/Adam/adam17.xml","brown","a squirrel"
"US/Brown/Adam/adam17.xml","brown","well you let her see"
"US/Brown/Adam/adam17.xml","brown","she's going to show you something"
"US/Brown/Adam/adam17.xml","brown","thank"
"US/Brown/Adam/adam17.xml","brown","that wasn't screaming"
"US/Brown/Adam/adam17.xml","brown","he was just crying"
"US/Brown/Adam/adam17.xml","brown","one for you"
"US/Brown/Adam/adam17.xml","brown","you missed somebody"
"US/Brown/Adam/adam17.xml","brown","did Urs get one"
"US/Brown/Adam/adam17.xml","brown","what did you give her"
"US/Brown/Adam/adam17.xml","brown","is that shaving cream"
"US/Brown/Adam/adam17.xml","brown","le me see"
"US/Brown/Adam/adam17.xml","brown","oh you shave just like a man"
"US/Brown/Adam/adam17.xml","brown","what is this I've got"
"US/Brown/Adam/adam17.xml","brown","what is this"
"US/Brown/Adam/adam17.xml","brown","a sun"
"US/Brown/Adam/adam17.xml","brown","what is that"
"US/Brown/Adam/adam17.xml","brown","no that's not Stripey"
"US/Brown/Adam/adam17.xml","brown","that's Colgate"
"US/Brown/Adam/adam17.xml","brown","no"
"US/Brown/Adam/adam17.xml","brown","open it up Adam and see what's in it"
"US/Brown/Adam/adam17.xml","brown","no"
"US/Brown/Adam/adam17.xml","brown","okay"
"US/Brown/Adam/adam17.xml","brown","did you tell me what this was"
"US/Brown/Adam/adam17.xml","brown","d you know what that is"
"US/Brown/Adam/adam18.xml","brown","who was that little boy"
"US/Brown/Adam/adam18.xml","brown","his name"
"US/Brown/Adam/adam18.xml","brown","what is that"
"US/Brown/Adam/adam18.xml","brown","bring some more"
"US/Brown/Adam/adam18.xml","brown","I don't think she has any more"
"US/Brown/Adam/adam18.xml","brown","what are they"
"US/Brown/Adam/adam18.xml","brown","yes"
"US/Brown/Adam/adam18.xml","brown","they are hangers"
"US/Brown/Adam/adam18.xml","brown","where does it go"
"US/Brown/Adam/adam18.xml","brown","d you know where that goes"
"US/Brown/Adam/adam18.xml","brown","where"
"US/Brown/Adam/adam18.xml","brown","what d you do with those"
"US/Brown/Adam/adam18.xml","brown","you've finished with those"
"US/Brown/Adam/adam18.xml","brown","wait wait"
"US/Brown/Adam/adam18.xml","brown","finished what"
"US/Brown/Adam/adam18.xml","brown","no I don't think it opens does it"
"US/Brown/Adam/adam18.xml","brown","show me please"
"US/Brown/Adam/adam18.xml","brown","you have_to stand up and do it"
"US/Brown/Adam/adam18.xml","brown","maybe you can fix it"
"US/Brown/Adam/adam18.xml","brown","can you try"
"US/Brown/Adam/adam18.xml","brown","please"
"US/Brown/Adam/adam18.xml","brown","d you know what it is"
"US/Brown/Adam/adam18.xml","brown","what is it"
"US/Brown/Adam/adam18.xml","brown","come on fellow"
"US/Brown/Adam/adam18.xml","brown","bring it here and I'll turn it for you"
"US/Brown/Adam/adam18.xml","brown","hmm"
"US/Brown/Adam/adam18.xml","brown","pick what up"
"US/Brown/Adam/adam18.xml","brown","hold your hand way way up"
"US/Brown/Adam/adam18.xml","brown","go high as you can"
"US/Brown/Adam/adam18.xml","brown","now let go"
"US/Brown/Adam/adam18.xml","brown","okay"
"US/Brown/Adam/adam18.xml","brown","don't hold it with you"
"US/Brown/Adam/adam18.xml","brown","well hold your hand way way up"
"US/Brown/Adam/adam18.xml","brown","drop it down"
"US/Brown/Adam/adam18.xml","brown","now pull it back up"
"US/Brown/Adam/adam18.xml","brown","that's right"
"US/Brown/Adam/adam18.xml","brown","you're dumping he was dumping trash out"
"US/Brown/Adam/adam18.xml","brown","that's your tie"
"US/Brown/Adam/adam18.xml","brown","can you tie your tie"
"US/Brown/Adam/adam18.xml","brown","no"
"US/Brown/Adam/adam18.xml","brown","okay"
"US/Brown/Adam/adam18.xml","brown","here's the string"
"US/Brown/Adam/adam18.xml","brown","yes it is turning around"
"US/Brown/Adam/adam18.xml","brown","it stopped"
"US/Brown/Adam/adam18.xml","brown","it feels a little like rubber I guess"
"US/Brown/Adam/adam18.xml","brown","I don't think so"
"US/Brown/Adam/adam18.xml","brown","I think it's all wood"
"US/Brown/Adam/adam18.xml","brown","but perhaps it's the paint"
"US/Brown/Adam/adam18.xml","brown","he comes"
"US/Brown/Adam/adam18.xml","brown","he who"
"US/Brown/Adam/adam18.xml","brown","he who"
"US/Brown/Adam/adam18.xml","brown","hold your arm way up"
"US/Brown/Adam/adam18.xml","brown","what is it"
"US/Brown/Adam/adam18.xml","brown","cardy"
"US/Brown/Adam/adam18.xml","brown","what is that"
"US/Brown/Adam/adam18.xml","brown","a word"
"US/Brown/Adam/adam18.xml","brown","I didn't understand the word"
"US/Brown/Adam/adam18.xml","brown","Adam"
"US/Brown/Adam/adam18.xml","brown","don't be so rough"
"US/Brown/Adam/adam18.xml","brown","okay let's go"
"US/Brown/Adam/adam18.xml","brown","right here"
"US/Brown/Adam/adam18.xml","brown","it's right here"
"US/Brown/Adam/adam18.xml","brown","drop it on you"
"US/Brown/Adam/adam18.xml","brown","why"
"US/Brown/Adam/adam18.xml","brown","why are you putting sugar in there"
"US/Brown/Adam/adam18.xml","brown","no more"
"US/Brown/Adam/adam18.xml","brown","d you want more juice"
"US/Brown/Adam/adam18.xml","brown","how can a cracker cry"
"US/Brown/Adam/adam18.xml","brown","crackers can't talk"
"US/Brown/Adam/adam18.xml","brown","you eat crackers"
"US/Brown/Adam/adam18.xml","brown","how can crackers talk"
"US/Brown/Adam/adam18.xml","brown","can bread talk"
"US/Brown/Adam/adam18.xml","brown","can bread cry"
"US/Brown/Adam/adam18.xml","brown","what kind of juice did you have before"
"US/Brown/Adam/adam18.xml","brown","who can't"
"US/Brown/Adam/adam18.xml","brown","hold your hand way up"
"US/Brown/Adam/adam18.xml","brown","what did you do"
"US/Brown/Adam/adam18.xml","brown","I guess it is Shadow_Gay the horse's name again"
"US/Brown/Adam/adam18.xml","brown","Shadow_Gay a horse"
"US/Brown/Adam/adam18.xml","brown","why did you get such a soft pillow to put your head on"
"US/Brown/Adam/adam18.xml","brown","what are you doing"
"US/Brown/Adam/adam18.xml","brown","he watches Miss Jean"
"US/Brown/Adam/adam18.xml","brown","Miss Jean"
"US/Brown/Adam/adam18.xml","brown","romper bomper stomper boo"
"US/Brown/Adam/adam18.xml","brown","I think that was Paul dropping his pacifier in the other room"
"US/Brown/Adam/adam18.xml","brown","what is that Adam"
"US/Brown/Adam/adam18.xml","brown","oh wheelbarrow"
"US/Brown/Adam/adam18.xml","brown","what's what"
"US/Brown/Adam/adam18.xml","brown","it sounded like I don't think it would be Simonize"
"US/Brown/Adam/adam18.xml","brown","why not"
"US/Brown/Adam/adam18.xml","brown","you need a little more"
"US/Brown/Adam/adam18.xml","brown","what are you doing"
"US/Brown/Adam/adam18.xml","brown","you have some thing to show me"
"US/Brown/Adam/adam18.xml","brown","oh that's who we thought it was"
"US/Brown/Adam/adam18.xml","brown","okay"
"US/Brown/Adam/adam18.xml","brown","Adam come back"
"US/Brown/Adam/adam18.xml","brown","oh that was very nice of you"
"US/Brown/Adam/adam18.xml","brown","what's what"
"US/Brown/Adam/adam18.xml","brown","careful it got caught around the chair"
"US/Brown/Adam/adam18.xml","brown","where's Cromer"
"US/Brown/Adam/adam18.xml","brown","where did he go"
"US/Brown/Adam/adam18.xml","brown","he went to the mountains for the summer"
"US/Brown/Adam/adam18.xml","brown","what"
"US/Brown/Adam/adam18.xml","brown","no Cromer"
"US/Brown/Adam/adam18.xml","brown","are you going"
"US/Brown/Adam/adam18.xml","brown","chewy chewy gobble"
"US/Brown/Adam/adam18.xml","brown","what are you drawing"
"US/Brown/Adam/adam18.xml","brown","helmet"
"US/Brown/Adam/adam18.xml","brown","what kind of helmet"
"US/Brown/Adam/adam18.xml","brown","me"
"US/Brown/Adam/adam18.xml","brown","oh you're drawing one for me"
"US/Brown/Adam/adam18.xml","brown","pen comes out"
"US/Brown/Adam/adam18.xml","brown","paint"
"US/Brown/Adam/adam18.xml","brown","what"
"US/Brown/Adam/adam18.xml","brown","shadow"
"US/Brown/Adam/adam18.xml","brown","Shadow_Gay"
"US/Brown/Adam/adam18.xml","brown","shadow what"
"US/Brown/Adam/adam18.xml","brown","what happens when you brush him"
"US/Brown/Adam/adam18.xml","brown","he rocks when you brush him"
"US/Brown/Adam/adam18.xml","brown","no no no write on the paper"
"US/Brown/Adam/adam18.xml","brown","pens are to write on paper"
"US/Brown/Adam/adam18.xml","brown","help"
"US/Brown/Adam/adam18.xml","brown","why d you need help"
"US/Brown/Adam/adam18.xml","brown","can't you do it Adam"
"US/Brown/Adam/adam18.xml","brown","you can do it even if you're big"
"US/Brown/Adam/adam18.xml","brown","no you do it this time"
"US/Brown/Adam/adam18.xml","brown","yes"
"US/Brown/Adam/adam18.xml","brown","you don't mean big"
"US/Brown/Adam/adam18.xml","brown","you're too little to do it"
"US/Brown/Adam/adam18.xml","brown","too big"
"US/Brown/Adam/adam18.xml","brown","you're big just like Mommy"
"US/Brown/Adam/adam18.xml","brown","where are you going"
"US/Brown/Adam/adam18.xml","brown","well there's your blanket right there in the box"
"US/Brown/Adam/adam18.xml","brown","behind you"
"US/Brown/Adam/adam18.xml","brown","behind you"
"US/Brown/Adam/adam18.xml","brown","are you tired Adam"
"US/Brown/Adam/adam18.xml","brown","did I wake you up"
"US/Brown/Adam/adam18.xml","brown","oh I'm so sorry"
"US/Brown/Adam/adam18.xml","brown","were you having a dream"
"US/Brown/Adam/adam18.xml","brown","no"
"US/Brown/Adam/adam18.xml","brown","you were just sleeping"
"US/Brown/Adam/adam18.xml","brown","what was the last work"
"US/Brown/Adam/adam18.xml","brown","I don't know"
"US/Brown/Adam/adam18.xml","brown","I missed lots_of that"
"US/Brown/Adam/adam18.xml","brown","that's right just like that"
"US/Brown/Adam/adam18.xml","brown","I'm not waking you up because you're not sleeping"
"US/Brown/Adam/adam18.xml","brown","wake you up"
"US/Brown/Adam/adam18.xml","brown","it's fourteen o'clock"
"US/Brown/Adam/adam18.xml","brown","is that time for you to get up"
"US/Brown/Adam/adam18.xml","brown","what time d you get up"
"US/Brown/Adam/adam18.xml","brown","well then it's time for you to get up"
"US/Brown/Adam/adam18.xml","brown","that's right"
"US/Brown/Adam/adam18.xml","brown","pull it up again"
"US/Brown/Adam/adam18.xml","brown","it's turning"
"US/Brown/Adam/adam18.xml","brown","tie the string"
"US/Brown/Adam/adam18.xml","brown","why are you sitting on it"
"US/Brown/Adam/adam18.xml","brown","I don't know"
"US/Brown/Adam/adam18.xml","brown","why are you sitting on it"
"US/Brown/Adam/adam18.xml","brown","because Shadow_Gay hugged you"
"US/Brown/Adam/adam18.xml","brown","don't you think it would hurt if a horse hugged you"
"US/Brown/Adam/adam18.xml","brown","what"
"US/Brown/Adam/adam18.xml","brown","pines"
"US/Brown/Adam/adam18.xml","brown","d you know what pines are"
"US/Brown/Adam/adam18.xml","brown","what"
"US/Brown/Adam/adam18.xml","brown","that's right"
"US/Brown/Adam/adam18.xml","brown","the yoyo ran away from you"
"US/Brown/Adam/adam18.xml","brown","talk to Miss Jean"
"US/Brown/Adam/adam18.xml","brown","why did I put it there"
"US/Brown/Adam/adam18.xml","brown","because I thought you were sleeping"
"US/Brown/Adam/adam18.xml","brown","oh yes"
"US/Brown/Adam/adam18.xml","brown","yes it goes up"
"US/Brown/Adam/adam18.xml","brown","then what does it do"
"US/Brown/Adam/adam18.xml","brown","it goes up and xxx"
"US/Brown/Adam/adam18.xml","brown","don't be silly pan"
"US/Brown/Adam/adam18.xml","brown","what happened in the kitchen"
"US/Brown/Adam/adam18.xml","brown","what broke"
"US/Brown/Adam/adam18.xml","brown","you fell down"
"US/Brown/Adam/adam18.xml","brown","in the holes"
"US/Brown/Adam/adam18.xml","brown","what kind of holes"
"US/Brown/Adam/adam18.xml","brown","your holes in the kitchen"
"US/Brown/Adam/adam18.xml","brown","I don't think you can put holes in the floor not with your head"
"US/Brown/Adam/adam18.xml","brown","I don't think it's hard enough"
"US/Brown/Adam/adam18.xml","brown","I'm not knocking you off"
"US/Brown/Adam/adam18.xml","brown","you're still there"
"US/Brown/Adam/adam18.xml","brown","if I had knocked you off you would have fallen on the floor"
"US/Brown/Adam/adam18.xml","brown","but you're still there"
"US/Brown/Adam/adam18.xml","brown","well are you ready to go to bed"
"US/Brown/Adam/adam18.xml","brown","why are you resting like that"
"US/Brown/Adam/adam18.xml","brown","you try it"
"US/Brown/Adam/adam18.xml","brown","why not"
"US/Brown/Adam/adam18.xml","brown","I see something on here"
"US/Brown/Adam/adam18.xml","brown","d you see any thing"
"US/Brown/Adam/adam18.xml","brown","what"
"US/Brown/Adam/adam18.xml","brown","yes what is that"
"US/Brown/Adam/adam18.xml","brown","well that was an a"
"US/Brown/Adam/adam18.xml","brown","I am not waking you up because you are not sleeping"
"US/Brown/Adam/adam18.xml","brown","because it's not time to sleep yet"
"US/Brown/Adam/adam18.xml","brown","alright"
"US/Brown/Adam/adam18.xml","brown","good"
"US/Brown/Adam/adam18.xml","brown","you feel better"
"US/Brown/Adam/adam18.xml","brown","that's very good"
"US/Brown/Adam/adam18.xml","brown","oh the other one"
"US/Brown/Adam/adam18.xml","brown","you gave him one before"
"US/Brown/Adam/adam18.xml","brown","wait"
"US/Brown/Adam/adam18.xml","brown","Adam"
"US/Brown/Adam/adam18.xml","brown","wait Adam"
"US/Brown/Adam/adam18.xml","brown","it's a leaf"
"US/Brown/Adam/adam18.xml","brown","no that's not a leaf"
"US/Brown/Adam/adam18.xml","brown","what is it"
"US/Brown/Adam/adam18.xml","brown","you look at it"
"US/Brown/Adam/adam18.xml","brown","what d you think it is"
"US/Brown/Adam/adam18.xml","brown","yes"
"US/Brown/Adam/adam18.xml","brown","ask her what kind of feather"
"US/Brown/Adam/adam18.xml","brown","you do it"
"US/Brown/Adam/adam18.xml","brown","okay"
"US/Brown/Adam/adam18.xml","brown","no not that one"
"US/Brown/Adam/adam18.xml","brown","d you want me to put this on you"
"US/Brown/Adam/adam18.xml","brown","you fell and broke your head"
"US/Brown/Adam/adam18.xml","brown","what was that word you said"
"US/Brown/Adam/adam18.xml","brown","was it weeks"
"US/Brown/Adam/adam18.xml","brown","what does she look like when she puts this on"
"US/Brown/Adam/adam18.xml","brown","like a boy"
"US/Brown/Adam/adam18.xml","brown","no you put it on"
"US/Brown/Adam/adam18.xml","brown","you're going to show it to her"
"US/Brown/Adam/adam18.xml","brown","you're just thinking"
"US/Brown/Adam/adam18.xml","brown","what're you thinking about"
"US/Brown/Adam/adam18.xml","brown","about the leaf"
"US/Brown/Adam/adam18.xml","brown","that's not a leaf that's a feather"
"US/Brown/Adam/adam18.xml","brown","feather"
"US/Brown/Adam/adam18.xml","brown","why would you put it on the door"
"US/Brown/Adam/adam18.xml","brown","no no no"
"US/Brown/Adam/adam18.xml","brown","because that's Robin's"
"US/Brown/Adam/adam18.xml","brown","no it's David's"
"US/Brown/Adam/adam18.xml","brown","no it's David's"
"US/Brown/Adam/adam18.xml","brown","well she's trying"
"US/Brown/Adam/adam18.xml","brown","she can't blow it"
"US/Brown/Adam/adam18.xml","brown","that is Ursula's"
"US/Brown/Adam/adam18.xml","brown","there's a little air in there see"
"US/Brown/Adam/adam18.xml","brown","you cannot blow it when there's a knot see"
"US/Brown/Adam/adam18.xml","brown","what d you think that says"
"US/Brown/Adam/adam18.xml","brown","that says puppy"
"US/Brown/Adam/adam18.xml","brown","oh yeah these are puppies aren't they"
"US/Brown/Adam/adam18.xml","brown","what d you think they're having"
